bootstrap_id,segmentation_method,model,accuracy,precision,recall,f1,balanced_accuracy
1474,tip_middle_root_1_3_1,Random Forest,0.6844316674038036,0.7180555555555556,0.5301974448315911,0.6061026352288488,0.6734320557491289
1474,tip_middle_root_1_3_1,CNN,0.5890997547344297,0.4236037934668072,0.37543554006968644,0.3624613003095975,0.5639082462253194
1475,tip_middle_root_1_2_2,SVM,0.5939819353031788,0.4100937672366244,0.42924242424242426,0.41906617593995815,0.5535227766583699
1475,tip_middle_root_1_2_2,Random Forest,0.6817147458339168,0.5413573700954402,0.5013636363636363,0.5205882352941176,0.6374973331752992
1475,tip_middle_root_1_2_2,CNN,0.5712435233160622,0.4477272727272727,0.6377272727272727,0.4983747044917257,0.599054314329738
1475,tip_middle_root_1_3_1,SVM,0.6071628623442096,0.4233519900497512,0.4131818181818182,0.41717697489283523,0.5600377800165937
1475,tip_middle_root_1_3_1,Random Forest,0.708636745553844,0.588095238095238,0.46924242424242424,0.5219878105954056,0.6495495041681483
1475,tip_middle_root_1_3_1,CNN,0.5830590953647948,0.38112305854241335,0.44833333333333336,0.36777358490566037,0.5664091699261191
1476,tip_middle_root_1_2_2,SVM,0.6171425878805014,0.5346991037131883,0.5378199597354041,0.533135775862069,0.6046242655819878
1476,tip_middle_root_1_2_2,Random Forest,0.6265667703326736,0.5427855352667383,0.4705205637043428,0.5027113237639553,0.6007364723283619
1476,tip_middle_root_1_2_2,CNN,0.7057534633870512,0.5892857142857143,0.7128271498418177,0.6408910588953312,0.6933183368256707
1476,tip_middle_root_1_3_1,SVM,0.625106022052587,0.5377622377622377,0.5307736554501007,0.532504239683437,0.6094344467726693
1476,tip_middle_root_1_3_1,Random Forest,0.6588917161436245,0.6012311901504788,0.4628990509059534,0.5213675213675214,0.627878096881548
1476,tip_middle_root_1_3_1,CNN,0.6468758835171049,0.5142857142857142,0.4969801553062986,0.46469968387776606,0.5984900776531492
1477,tip_middle_root_1_2_2,SVM,0.5345394736842105,0.4547357926221336,0.44406215316315206,0.4308574879227053,0.5271267597146423
1477,tip_middle_root_1_2_2,Random Forest,0.5370065789473684,0.44103313840155944,0.3957824639289678,0.4007584629970442,0.5193420552844661
1477,tip_middle_root_1_2_2,CNN,0.6292763157894736,0.5037260187093706,0.6146503884572697,0.5499445061043285,0.6133777086923642
1477,tip_middle_root_1_3_1,SVM,0.5657894736842105,0.48075471698113204,0.42641509433962266,0.4338768115942029,0.5488105734270432
1477,tip_middle_root_1_3_1,Random Forest,0.5838815789473684,0.4846230158730158,0.38756936736958936,0.4163209748509204,0.5550886445214658
1477,tip_middle_root_1_3_1,CNN,0.6314144736842104,0.45940366972477065,0.43074361820199775,0.41547803982488346,0.573093215420536
1478,tip_middle_root_1_2_2,SVM,0.5890774125132555,0.5094280326838466,0.5539588884659308,0.5303879310344828,0.5839442536171295
1478,tip_middle_root_1_2_2,Random Forest,0.6226802757158005,0.5594521684996887,0.5255043776170537,0.5404040404040404,0.6094041927185953
1478,tip_middle_root_1_2_2,CNN,0.6065747613997879,0.5441595441595442,0.6246669204415684,0.5585106382978724,0.6037313096831498
1478,tip_middle_root_1_3_1,SVM,0.5786055143160127,0.4971014492753623,0.5049486105824135,0.5006493506493507,0.5681145789959965
1478,tip_middle_root_1_3_1,Random Forest,0.6529029692470838,0.6035196687370601,0.5114198705748002,0.5527228676834977,0.6331537280537736
1478,tip_middle_root_1_3_1,CNN,0.5868239660657476,0.4584893882646691,0.37828321279025506,0.36983695652173915,0.5512383805886759
1479,tip_middle_root_1_2_2,SVM,0.6476558407543216,0.7109721661960469,0.5604288499025342,0.6243756243756244,0.6540448343079922
1479,tip_middle_root_1_2_2,Random Forest,0.6309913567312729,0.6975473801560759,0.5338693957115009,0.6018752253876668,0.6382066276803119
1479,tip_middle_root_1_2_2,CNN,0.5564104243059194,0.6228813559322034,0.5458089668615984,0.5523619427811044,0.5791179337231969
1479,tip_middle_root_1_3_1,SVM,0.6470665269774751,0.7259570494864613,0.5314327485380117,0.6108567691301504,0.6554824561403508
1479,tip_middle_root_1_3_1,Random Forest,0.6449384494499738,0.7518142235123367,0.49122807017543857,0.5934489402697495,0.652046783625731
1479,tip_middle_root_1_3_1,CNN,0.4978064431639602,0.5511015911872705,0.3469785575048733,0.36439195100612426,0.5332846003898635
1480,tip_middle_root_1_2_2,SVM,0.6092332123411979,0.545343137254902,0.5383864671437866,0.5356307500389833,0.6027877999250804
1480,tip_middle_root_1_2_2,Random Forest,0.5960375075620085,0.5388190267905959,0.4382997180654955,0.4784276126558006,0.5760812418261996
1480,tip_middle_root_1_2_2,CNN,0.5957350272232305,0.49689440993788814,0.5716764259379744,0.5276645311589983,0.5714529813423763
1480,tip_middle_root_1_3_1,SVM,0.6445856019358742,0.6036699392239364,0.5625677727174149,0.569534602266476,0.6422208421232494
1480,tip_middle_root_1_3_1,Random Forest,0.6380066545674531,0.6056953179594688,0.45467360659293,0.512511708818413,0.6174447796113378
1480,tip_middle_root_1_3_1,CNN,0.6187235329703569,0.4771929824561404,0.4051181956191715,0.41877041877041876,0.5637572865939815
1481,tip_middle_root_1_2_2,SVM,0.5891307273094262,0.4780289330922243,0.5246753246753246,0.49400954411615394,0.5794345505979168
1481,tip_middle_root_1_2_2,Random Forest,0.5930498553454888,0.46481876332622596,0.5038961038961038,0.48243559718969553,0.5742827407740774
1481,tip_middle_root_1_2_2,CNN,0.6014431810536232,0.4709016393442623,0.5532467532467533,0.49098122189896853,0.5740508872315804
1481,tip_middle_root_1_3_1,SVM,0.5986678328735786,0.4854131375870506,0.5298701298701298,0.5005188875051889,0.5884852770991384
1481,tip_middle_root_1_3_1,Random Forest,0.6259839870820157,0.5066137566137566,0.44935064935064933,0.4752948885976409,0.5911224604603318
1481,tip_middle_root_1_3_1,CNN,0.6153031016618449,0.4131054131054131,0.4,0.36152623211446744,0.5511978429985855
1482,tip_middle_root_1_2_2,SVM,0.6190640675217013,0.492636815920398,0.5141552511415526,0.5002645502645503,0.5968601055944519
1482,tip_middle_root_1_2_2,Random Forest,0.6571050971675727,0.5417675544794189,0.4632420091324201,0.49755716239984366,0.6156103505265533
1482,tip_middle_root_1_2_2,CNN,0.6405700898086685,0.5324561403508772,0.5630136986301371,0.5234224598930481,0.6218257306409045
1482,tip_middle_root_1_3_1,SVM,0.6397741266932989,0.520934869295525,0.5186073059360731,0.5149253731343284,0.6143088320150919
1482,tip_middle_root_1_3_1,Random Forest,0.6723185053915237,0.5754012691302725,0.445662100456621,0.49764957264957266,0.6240592242442916
1482,tip_middle_root_1_3_1,CNN,0.6215570840717268,0.47246376811594204,0.43504566210045664,0.38588652482269503,0.5782064652615334
1483,tip_middle_root_1_2_2,SVM,0.6710589006015127,0.536734693877551,0.6497881355932204,0.587840780419824,0.662793259793532
1483,tip_middle_root_1_2_2,Random Forest,0.6978143052825918,0.5620775969962453,0.5462923728813559,0.5516295025728988,0.661430141808127
1483,tip_middle_root_1_2_2,CNN,0.640774819843964,0.5069172932330828,0.6471398305084746,0.5535168195718654,0.6298800345308821
1483,tip_middle_root_1_3_1,SVM,0.6865582752665118,0.5616804692891649,0.6270127118644068,0.5923560808234846,0.6710092416574823
1483,tip_middle_root_1_3_1,Random Forest,0.7299892799714133,0.641904761904762,0.5426906779661017,0.5855637176620888,0.6880440692639281
1483,tip_middle_root_1_3_1,CNN,0.6537281877196117,0.5068181818181818,0.463771186440678,0.4402398401065956,0.6017778594765915
1484,tip_middle_root_1_2_2,SVM,0.6234848484848485,0.5651041666666666,0.616826923076923,0.5679597701149426,0.6343135017637229
1484,tip_middle_root_1_2_2,Random Forest,0.6295995670995671,0.5760765550239234,0.5182692307692307,0.5282407407407408,0.6185221857788229
1484,tip_middle_root_1_2_2,CNN,0.6873376623376624,0.5415584415584416,0.6230769230769231,0.5704367301231803,0.6504865709511727
1484,tip_middle_root_1_3_1,SVM,0.6509199134199134,0.5824175824175825,0.6586538461538461,0.5965758379551483,0.6650318707840832
1484,tip_middle_root_1_3_1,Random Forest,0.6750541125541125,0.6355979011322839,0.5538461538461539,0.571650220318997,0.6641163593044124
1484,tip_middle_root_1_3_1,CNN,0.6518398268398269,0.5104166666666667,0.4610576923076923,0.4380475594493116,0.5827764326381584
1485,tip_middle_root_1_2_2,SVM,0.603399084184572,0.483529028049576,0.5792207792207792,0.5227146953765659,0.5990904433979288
1485,tip_middle_root_1_2_2,Random Forest,0.6505107432194435,0.5385550154661953,0.5616883116883117,0.5445075757575757,0.6340489967226857
1485,tip_middle_root_1_2_2,CNN,0.6262416343783023,0.47450980392156866,0.6000000000000001,0.5255813953488373,0.6097041685342897
1485,tip_middle_root_1_3_1,SVM,0.6180521310320535,0.5053763440860215,0.5363636363636364,0.5136705399863295,0.6035919481683713
1485,tip_middle_root_1_3_1,Random Forest,0.6592286016202888,0.5577342047930283,0.525974025974026,0.53409388932599,0.6347933778458207
1485,tip_middle_root_1_3_1,CNN,0.6083303980274745,0.38873626373626374,0.3974025974025974,0.37408601305134054,0.5487461216506488
1486,tip_middle_root_1_2_2,SVM,0.5743683655099634,0.43154710458081247,0.503968253968254,0.4629032258064516,0.5585058661145618
1486,tip_middle_root_1_2_2,Random Forest,0.6052672419144578,0.4712328767123287,0.4274891774891775,0.4453428407716305,0.565918501788067
1486,tip_middle_root_1_2_2,CNN,0.5816779440064561,0.45665634674922595,0.562049062049062,0.4821092278719397,0.5788506179810528
1486,tip_middle_root_1_3_1,SVM,0.593705382084549,0.44487179487179485,0.4888167388167388,0.4652777777777778,0.5704953259301085
1486,tip_middle_root_1_3_1,Random Forest,0.6328449934819045,0.5083333333333333,0.44155844155844154,0.46739130434782605,0.5903444381705252
1486,tip_middle_root_1_3_1,CNN,0.6046154323669998,0.38285714285714284,0.4264069264069264,0.36344404484874127,0.5675512892904198
1487,tip_middle_root_1_2_2,SVM,0.5797294103745716,0.3922385620915032,0.5027417027417027,0.4383597883597884,0.5595208289191226
1487,tip_middle_root_1_2_2,Random Forest,0.6446000236322817,0.46515151515151515,0.5243867243867244,0.4885439763488544,0.6140600630721871
1487,tip_middle_root_1_2_2,CNN,0.575682382133995,0.3770750988142293,0.5457431457431458,0.4367722165474974,0.5613121399380941
1487,tip_middle_root_1_3_1,SVM,0.6012347867186576,0.40847768154563624,0.5277056277056277,0.4596800171802856,0.5811598893547704
1487,tip_middle_root_1_3_1,Random Forest,0.6770944109653787,0.5032166752444673,0.5232323232323233,0.5105676737569435,0.6369609560224738
1487,tip_middle_root_1_3_1,CNN,0.5811178069242585,0.24791666666666667,0.31976911976911976,0.2656603773584906,0.5036846753505937
1488,tip_middle_root_1_2_2,SVM,0.593326217980914,0.48384914594960254,0.5318087318087319,0.5049855558661821,0.5829457063101924
1488,tip_middle_root_1_2_2,Random Forest,0.6269462581617278,0.5323696565357054,0.4826403326403327,0.5024696901661427,0.60208045932345
1488,tip_middle_root_1_2_2,CNN,0.5866869663485685,0.5064637197664721,0.5108108108108108,0.48989823031032237,0.5676686031826219
1488,tip_middle_root_1_3_1,SVM,0.6273386489201407,0.5233585858585859,0.5192307692307692,0.5197601668404588,0.6085250419362569
1488,tip_middle_root_1_3_1,Random Forest,0.6385453289804119,0.5543478260869565,0.45072765072765075,0.4889724310776942,0.6067311740208936
1488,tip_middle_root_1_3_1,CNN,0.5885076594676042,0.4353535353535354,0.411954261954262,0.3723808276584599,0.5480247861088983
1489,tip_middle_root_1_2_2,SVM,0.5988537156647029,0.5555555555555556,0.5106060606060606,0.5310254074299018,0.5868368066042484
1489,tip_middle_root_1_2_2,Random Forest,0.6367023919369721,0.6178571428571429,0.4681818181818182,0.5324975657254138,0.6163998791905769
1489,tip_middle_root_1_2_2,CNN,0.6234473702888779,0.5746034368803701,0.6276515151515152,0.5843658578557908,0.6293019480519481
1489,tip_middle_root_1_3_1,SVM,0.6134750514585847,0.5898768809849521,0.4799242424242425,0.5264043997979684,0.5955545907580791
1489,tip_middle_root_1_3_1,Random Forest,0.6540031230037618,0.6566742081447964,0.4602272727272727,0.5402097902097902,0.6301413218564382
1489,tip_middle_root_1_3_1,CNN,0.5682092412520405,0.4780361757105943,0.4121212121212121,0.37684156112690614,0.5601580589952684
1490,tip_middle_root_1_2_2,SVM,0.6626766091051806,0.548326639892905,0.531658817373103,0.5025868440502588,0.6424223741510602
1490,tip_middle_root_1_2_2,Random Forest,0.6624803767660911,0.5595238095238095,0.5252485609628467,0.49893483709273184,0.6415748348334049
1490,tip_middle_root_1_2_2,CNN,0.6304945054945055,0.4147522522522522,0.49162742019884875,0.4423637120266334,0.5785364066713627
1490,tip_middle_root_1_3_1,SVM,0.6824960753532182,0.5584755090809026,0.5558608058608059,0.5234375,0.6634439749961605
1490,tip_middle_root_1_3_1,Random Forest,0.6993720565149136,0.5993179880647912,0.500784929356358,0.5024213075060533,0.6634165503160023
1490,tip_middle_root_1_3_1,CNN,0.6589481946624803,0.3573717948717949,0.3959968602825745,0.3579629325897983,0.5702266702330421
1491,tip_middle_root_1_2_2,SVM,0.6706225968648329,0.6345441067457376,0.5719150641025641,0.6015863331299574,0.6582662814786755
1491,tip_middle_root_1_2_2,Random Forest,0.6235211475894706,0.5871428571428572,0.46814903846153844,0.520903322135125,0.604722709794214
1491,tip_middle_root_1_2_2,CNN,0.589544513457557,0.5161290322580645,0.6418269230769231,0.5600660066006601,0.6034375110116635
1491,tip_middle_root_1_3_1,SVM,0.6727669328601005,0.6415291961246399,0.5604967948717949,0.5982331148475349,0.6580541693094659
1491,tip_middle_root_1_3_1,Random Forest,0.6459257616089914,0.6375603334795963,0.4310897435897436,0.5143754012984233,0.6195760215887334
1491,tip_middle_root_1_3_1,CNN,0.5510204081632653,0.4537037037037037,0.40645032051282054,0.4017779972836153,0.5432389028125257
1492,tip_middle_root_1_2_2,SVM,0.6507566462167689,0.5348484848484849,0.5558894230769231,0.5400227887765277,0.6331034416971917
1492,tip_middle_root_1_2_2,Random Forest,0.665562372188139,0.5678879310344828,0.5078125,0.5310064935064935,0.6343948090599877
1492,tip_middle_root_1_2_2,CNN,0.6024744376278118,0.47275641025641024,0.5264423076923077,0.48379120879120885,0.5808876143697572
1492,tip_middle_root_1_3_1,SVM,0.6996932515337423,0.6042311661506707,0.5655048076923077,0.5805345033905066,0.6735223481875268
1492,tip_middle_root_1_3_1,Random Forest,0.6874233128834355,0.6132132132132132,0.4375,0.5056649994896396,0.6374523294166152
1492,tip_middle_root_1_3_1,CNN,0.6103476482617587,0.40625,0.3762019230769231,0.35731319554848967,0.5539791309880595
1493,tip_middle_root_1_2_2,SVM,0.5568835627324454,0.5198321891685735,0.4679726368159204,0.4921070693205216,0.5451708115351079
1493,tip_middle_root_1_2_2,Random Forest,0.5571537556819988,0.5280112044817927,0.41068097014925375,0.4619378857646713,0.5424592565522901
1493,tip_middle_root_1_2_2,CNN,0.5806128611843988,0.5495238095238095,0.6201803482587065,0.5655174758601931,0.5947229060881161
1493,tip_middle_root_1_3_1,SVM,0.5665628278076226,0.5375189763608761,0.4523476368159204,0.49071038251366117,0.5529296173770324
1493,tip_middle_root_1_3_1,Random Forest,0.592946374646365,0.5813397129186603,0.4172885572139303,0.4848103917871359,0.5741941067856593
1493,tip_middle_root_1_3_1,CNN,0.5431831908197973,0.4891304347826087,0.4005752487562189,0.3817451508905449,0.5495681226598964
1494,tip_middle_root_1_2_2,SVM,0.6311801242236025,0.512687969924812,0.497610513739546,0.5045836516424752,0.6034460069751248
1494,tip_middle_root_1_2_2,Random Forest,0.6584265010351966,0.5568326947637292,0.532258064516129,0.5427955665024631,0.6318317292660712
1494,tip_middle_root_1_2_2,CNN,0.6110351966873706,0.5025337837837838,0.5331541218637993,0.49659201557935734,0.5994889867641795
1494,tip_middle_root_1_3_1,SVM,0.6414906832298137,0.5227272727272727,0.49193548387096775,0.5064102564102564,0.6103008645650667
1494,tip_middle_root_1_3_1,Random Forest,0.6738923395445134,0.5823283858998145,0.467741935483871,0.5168529034621725,0.6307841577967185
1494,tip_middle_root_1_3_1,CNN,0.5929192546583851,0.46511627906976744,0.3817204301075269,0.375,0.5556674211220314
1495,tip_middle_root_1_2_2,SVM,0.6151685393258427,0.5622214298448921,0.5359482476252866,0.548527528809219,0.605438569160063
1495,tip_middle_root_1_2_2,Random Forest,0.654494382022472,0.6222833202409007,0.490009826400262,0.5482536764705883,0.6349124711034224
1495,tip_middle_root_1_2_2,CNN,0.702247191011236,0.6730377166156982,0.669996724533246,0.6607179487179486,0.6885385898163996
1495,tip_middle_root_1_3_1,SVM,0.6264044943820224,0.580919080919081,0.525548640681297,0.5518314687838326,0.6138765145706364
1495,tip_middle_root_1_3_1,Random Forest,0.654494382022472,0.6445474896066518,0.4575827055355388,0.5349833147942158,0.6327176022598457
1495,tip_middle_root_1_3_1,CNN,0.6264044943820224,0.5898379970544918,0.4275302980674746,0.45283915419339515,0.5894762420853423
1496,tip_middle_root_1_2_2,SVM,0.5608023483365949,0.5452598249208419,0.53125,0.5230382063601007,0.5714386261261262
1496,tip_middle_root_1_2_2,Random Forest,0.5687671232876712,0.5997372193024367,0.4878048780487805,0.5111391129032258,0.5836758061415074
1496,tip_middle_root_1_2_2,CNN,0.6042270058708414,0.541313559322034,0.5767911585365854,0.5565908468073445,0.5756985071962206
1496,tip_middle_root_1_3_1,SVM,0.6116438356164384,0.6086084905660378,0.5329649390243902,0.5532407407407407,0.6188543726653483
1496,tip_middle_root_1_3_1,Random Forest,0.6042074363992171,0.6510873093151575,0.47294207317073167,0.5187539732994279,0.6155884352340145
1496,tip_middle_root_1_3_1,CNN,0.602504892367906,0.4792682926829268,0.37614329268292684,0.4006968641114983,0.5471651148099319
1497,tip_middle_root_1_2_2,SVM,0.6752791068580543,0.6595238095238095,0.6074074074074074,0.6261217948717949,0.6753064911601497
1497,tip_middle_root_1_2_2,Random Forest,0.7001594896331739,0.7079156223893066,0.586111111111111,0.6351626016260163,0.6979045683313976
1497,tip_middle_root_1_2_2,CNN,0.683732057416268,0.6434729064039408,0.5842592592592593,0.6058298319327731,0.6486627306749257
1497,tip_middle_root_1_3_1,SVM,0.6701754385964912,0.6689214232765011,0.5990740740740741,0.6215980750082973,0.6752339011485353
1497,tip_middle_root_1_3_1,Random Forest,0.6962519936204147,0.7542372881355932,0.5416666666666667,0.6174709404719971,0.6984465737514518
1497,tip_middle_root_1_3_1,CNN,0.6230462519936204,0.5641229464758877,0.4046296296296296,0.4372294372294372,0.565032584849658
1498,tip_middle_root_1_2_2,SVM,0.5677888022678952,0.4355913978494624,0.4642094017094017,0.44229639205547067,0.5491920621149945
1498,tip_middle_root_1_2_2,Random Forest,0.6243090007087173,0.5150862068965517,0.5523504273504274,0.5195804195804196,0.6155056827049308
1498,tip_middle_root_1_2_2,CNN,0.6018426647767541,0.45825093386068994,0.5411324786324787,0.483165873435572,0.5721684591515419
1498,tip_middle_root_1_3_1,SVM,0.5917434443656981,0.45977011494252873,0.45726495726495725,0.4516211061665607,0.566530795854104
1498,tip_middle_root_1_3_1,Random Forest,0.6636782423812899,0.5604015799868334,0.5010683760683761,0.5188487748296361,0.634798420042781
1498,tip_middle_root_1_3_1,CNN,0.628384124734231,0.44556451612903225,0.391025641025641,0.379144385026738,0.55878707758407
1499,tip_middle_root_1_2_2,SVM,0.61575311942959,0.5057205452775073,0.5075000000000001,0.5061327561327561,0.5964853896103897
1499,tip_middle_root_1_2_2,Random Forest,0.6240530303030303,0.5286967418546366,0.5097619047619047,0.5188281965212084,0.6041098484848484
1499,tip_middle_root_1_2_2,CNN,0.598596256684492,0.49893162393162394,0.6144047619047619,0.5416666666666667,0.6000189393939395
1499,tip_middle_root_1_3_1,SVM,0.6240530303030303,0.5220125786163522,0.49857142857142855,0.510016850777008,0.6019642857142857
1499,tip_middle_root_1_3_1,Random Forest,0.6440879382055853,0.5592063492063492,0.48083333333333333,0.5169537872573147,0.6156195887445888
1499,tip_middle_root_1_3_1,CNN,0.5646724598930482,0.38110137672090116,0.3379761904761905,0.3288481802707303,0.5232900432900434
1500,tip_middle_root_1_2_2,SVM,0.5845917885795187,0.533596096096096,0.5139393939393939,0.5234899328859061,0.5769816508927572
1500,tip_middle_root_1_2_2,Random Forest,0.601715768893683,0.5714285714285714,0.46077922077922073,0.5092919189260332,0.5848234291246679
1500,tip_middle_root_1_2_2,CNN,0.5801928133216476,0.5479375696767002,0.5618181818181818,0.5245172764227642,0.5883965936258916
1500,tip_middle_root_1_3_1,SVM,0.5925133149059529,0.548549556809025,0.5072727272727273,0.527039627039627,0.582423583805892
1500,tip_middle_root_1_3_1,Random Forest,0.6136654756286658,0.5920934411500449,0.4476190476190476,0.5091517857142858,0.5945441467175873
1500,tip_middle_root_1_3_1,CNN,0.5622935346861727,0.4677871148459384,0.4121212121212121,0.38002364066193856,0.5601684087122035
1501,tip_middle_root_1_2_2,SVM,0.6160864639784452,0.5225251076040172,0.5985288424312815,0.5548780487804879,0.6147588146916856
1501,tip_middle_root_1_2_2,Random Forest,0.5900768500658278,0.48678223185265435,0.45083236546651184,0.4672691993464052,0.5662673550064465
1501,tip_middle_root_1_2_2,CNN,0.5821928293683598,0.48306341240875916,0.64847077042199,0.545464351202675,0.5850024596248584
1501,tip_middle_root_1_3_1,SVM,0.6263892716083402,0.5312999273783587,0.6119821912504839,0.5653705853092357,0.6261575923972433
1501,tip_middle_root_1_3_1,Random Forest,0.6265576681669269,0.5408555327868853,0.4606078203639179,0.49613345117101193,0.5988054392339468
1501,tip_middle_root_1_3_1,CNN,0.5914393313125745,0.4570093457943925,0.43060394889663184,0.4200375490698071,0.5543692527357776
1502,tip_middle_root_1_2_2,SVM,0.6363960113960114,0.595063025210084,0.5420995670995671,0.5672413793103448,0.623215333313993
1502,tip_middle_root_1_2_2,Random Forest,0.6748575498575498,0.6439393939393939,0.5662337662337662,0.6025027603974973,0.6598853120074266
1502,tip_middle_root_1_2_2,CNN,0.5968660968660968,0.5576923076923077,0.5558441558441558,0.5145888594164456,0.6128066646681688
1502,tip_middle_root_1_3_1,SVM,0.658713200379867,0.6286851415094339,0.5402597402597402,0.5809954183141907,0.6430201654885199
1502,tip_middle_root_1_3_1,Random Forest,0.7070275403608737,0.7048323115759105,0.5458874458874459,0.615241891148983,0.6855461056689649
1502,tip_middle_root_1_3_1,CNN,0.5530626780626781,0.5372191011235955,0.3982683982683982,0.3759832575593563,0.560048818146361
1503,tip_middle_root_1_2_2,SVM,0.5799019607843137,0.48299319727891155,0.42858504958047294,0.439358024691358,0.5562084792061909
1503,tip_middle_root_1_2_2,Random Forest,0.6124183006535948,0.5289855072463768,0.4582379862700229,0.4715363687695704,0.5893575971236154
1503,tip_middle_root_1_2_2,CNN,0.6388888888888888,0.5214063886424135,0.5035278413424866,0.5035310734463276,0.6039540916114143
1503,tip_middle_root_1_3_1,SVM,0.5972222222222223,0.4823809523809524,0.4305873379099924,0.4444444444444444,0.5698164609777883
1503,tip_middle_root_1_3_1,Random Forest,0.6272875816993464,0.5427631578947368,0.38520213577421814,0.42656449553001274,0.5878289881150293
1503,tip_middle_root_1_3_1,CNN,0.6470588235294117,0.45044792833146696,0.40532036613272315,0.3917112299465241,0.5848361089922876
1504,tip_middle_root_1_2_2,SVM,0.6443994601889338,0.5597014925373134,0.5279017857142857,0.5421967769296014,0.6250768385625278
1504,tip_middle_root_1_2_2,Random Forest,0.6780733885997043,0.6186440677966102,0.5122767857142857,0.5593017694882831,0.6503306491989318
1504,tip_middle_root_1_2_2,CNN,0.6095687937793202,0.5070093457943925,0.5446428571428572,0.5131987577639752,0.5924371384067646
1504,tip_middle_root_1_3_1,SVM,0.6445761840498683,0.5614583333333334,0.4914772727272727,0.5236787920384351,0.618591328842497
1504,tip_middle_root_1_3_1,Random Forest,0.6879056615898722,0.6640070921985816,0.4460227272727273,0.532258064516129,0.6477109631023182
1504,tip_middle_root_1_3_1,CNN,0.6052310262836578,0.37956989247311823,0.36109983766233766,0.34385703648548027,0.5548934880345511
1505,tip_middle_root_1_2_2,SVM,0.6480662983425414,0.583686440677966,0.5335712907582482,0.556498673740053,0.6324771347408262
1505,tip_middle_root_1_2_2,Random Forest,0.6886154361292482,0.6468550106609807,0.5545051128689947,0.5962879640044995,0.670130807025514
1505,tip_middle_root_1_2_2,CNN,0.5850661309224845,0.5212514757969303,0.5875940574956589,0.5271477663230241,0.5897978167698941
1505,tip_middle_root_1_3_1,SVM,0.6601875104637536,0.608448093220339,0.5202585375265291,0.5608085345311623,0.6403991663203962
1505,tip_middle_root_1_3_1,Random Forest,0.710631173614599,0.7118518518518518,0.5137950993633031,0.5967332595822217,0.6826264700914231
1505,tip_middle_root_1_3_1,CNN,0.5815837937384898,0.4308176100628931,0.425815164962377,0.38026489234825184,0.5652519481234265
1506,tip_middle_root_1_2_2,SVM,0.5997354497354497,0.5437826541274817,0.5150602409638554,0.5277310924369748,0.589254561026026
1506,tip_middle_root_1_2_2,Random Forest,0.6583597883597884,0.6548425080953783,0.5126129518072289,0.5708434290988809,0.6405210436965061
1506,tip_middle_root_1_2_2,CNN,0.5936507936507937,0.5333888272290048,0.5887612951807228,0.532512402551382,0.5953350135403395
1506,tip_middle_root_1_3_1,SVM,0.6090476190476191,0.5597355221158231,0.5072477409638554,0.5299202469771032,0.5964277318246218
1506,tip_middle_root_1_3_1,Random Forest,0.6748148148148148,0.6858760826115923,0.5114834337349398,0.5780682643427741,0.6546557142347362
1506,tip_middle_root_1_3_1,CNN,0.5857142857142856,0.5297619047619048,0.43411144578313254,0.43243243243243246,0.5701162757656338
1507,tip_middle_root_1_2_2,SVM,0.5514141297218043,0.5051369863013698,0.428937974118697,0.4517645725938934,0.5421475584879198
1507,tip_middle_root_1_2_2,Random Forest,0.588532623374619,0.526984126984127,0.4373047746541722,0.47241647241647244,0.5692476254223242
1507,tip_middle_root_1_2_2,CNN,0.6393101053362658,0.5211064918452191,0.6494868362338242,0.5737666806156135,0.6134338943073883
1507,tip_middle_root_1_3_1,SVM,0.5454334992475981,0.5023709167544783,0.4141008478357876,0.4389617964421114,0.5371099477274176
1507,tip_middle_root_1_3_1,Random Forest,0.5919859551645639,0.5516666666666666,0.4043953592146363,0.45739348370927313,0.5716917272263657
1507,tip_middle_root_1_3_1,CNN,0.6301848207740093,0.4513888888888889,0.4378625613565372,0.417038027332145,0.5661038997258876
1508,tip_middle_root_1_2_2,SVM,0.679279913975305,0.6068440428380187,0.6690901079532936,0.6299394970693892,0.6810401737636921
1508,tip_middle_root_1_2_2,Random Forest,0.690329637732211,0.6157407407407407,0.6158845560696189,0.6134605193428723,0.6778956941838777
1508,tip_middle_root_1_2_2,CNN,0.6792984537802662,0.5970394736842105,0.5809649702577661,0.5715472728351831,0.6406377646319885
1508,tip_middle_root_1_3_1,SVM,0.7063294894137714,0.6420419174102512,0.6508041418814716,0.6428571428571428,0.6997920443213925
1508,tip_middle_root_1_3_1,Random Forest,0.7308020319626237,0.6927644297155482,0.6101564221194096,0.646813725490196,0.7136296751235912
1508,tip_middle_root_1_3_1,CNN,0.6181170974081353,0.425,0.3664904163912756,0.36507936507936506,0.5515903723482554
1509,tip_middle_root_1_2_2,SVM,0.6173050615595075,0.5476190476190476,0.5487179487179488,0.5453195362652103,0.6090552360412174
1509,tip_middle_root_1_2_2,Random Forest,0.6524623803009576,0.6279881815739995,0.5166666666666666,0.5569598921469499,0.6377014763646214
1509,tip_middle_root_1_2_2,CNN,0.6025649794801642,0.5050505050505051,0.5871794871794872,0.5414240738344762,0.5933916533825108
1509,tip_middle_root_1_3_1,SVM,0.6144322845417236,0.5534408602150538,0.5141025641025642,0.5285714285714286,0.6026171089509164
1509,tip_middle_root_1_3_1,Random Forest,0.6640218878248973,0.6506321307431391,0.5051282051282051,0.5577313432835821,0.6463318798903928
